Brand,Model,Year,Country,Condition,Engine_Size,Horsepower,Torque,Weight,Top_Speed,Acceleration_0_100,Fuel_Type,Drivetrain,Transmission,Fuel_Efficiency,CO2_Emissions,Price,Mileage,Popularity,Safety_Rating,Number_of_Owners,Market_Demand,Insurance_Cost,Production_Units,Log_Price,Log_Mileage,Modification
Lamborghini,Huracan,2003,Europe,new,3.5,615,1494,1956,376,4.5,Petrol,RWD,DCT,12.8,392,473924,71807,Low,3,4,Low,13316,100000,13.06880436,11.18175117,GT
Ford,GT-R,2023,USA,salvage,5.6,684,425,921,192,4.6,Petrol,FWD,CVT,13.7,385,131433,175519,High,3,1,Low,8166,5000,11.7862601,12.07550828,RS
Chevrolet,Huracan,2021,USA,salvage,2.4,297,734,1206,300,2.7,Petrol,RWD,CVT,8.2,305,335464,222011,High,1,4,High,5161,5000,12.72327291,12.31048671,
Porsche,GT-R,2013,USA,salvage,2.1,1323,321,910,351,5.9,Electric,AWD,DCT,7.2,368,97050,72098,Medium,3,2,High,6748,5000,11.48299189,11.18579545,
Chevrolet,Mustang GT,1988,USA,new,6.9,900,1063,2365,299,3.7,Diesel,AWD,CVT,11.2,437,212511,145039,High,2,3,Low,12940,200,12.26675374,11.88476485,
Ford,Huracan,1981,USA,new,4.5,1499,1166,1461,324,2.2,Electric,RWD,Manual,8.7,393,25246,36259,Medium,1,1,High,1928,1000,10.13646262,10.49847048,
Porsche,GT-R,2009,Europe,salvage,7.1,207,1233,1097,204,5.4,Petrol,FWD,Automatic,14.9,172,427331,197431,Low,3,2,Medium,10758,100000,12.96531651,12.1931495,Nismo
Porsche,720S,2001,Asia,used,6.9,980,590,2452,160,6.1,Diesel,FWD,CVT,10,186,455072,173725,High,1,1,Low,7056,5000,13.02821312,12.06523462,V-Spec
Lamborghini,Huracan,1990,Asia,salvage,7.3,1238,1236,1967,204,6.6,Diesel,FWD,Automatic,6.1,421,448253,29924,High,2,1,High,12662,200,13.01311532,10.30644953,
Chevrolet,GT-R,2022,Asia,used,1.9,1021,1098,2108,303,5.4,Petrol,FWD,Manual,10,265,388970,236063,Medium,2,2,High,10714,5000,12.87126007,12.37185823,GT
BMW,Chiron,1996,Asia,new,2.8,790,1428,1288,278,3,Diesel,RWD,Automatic,10.4,396,378552,101454,High,3,3,High,14655,200,12.84411137,11.52737063,Sport
Ferrari,488 GTB,2015,Asia,new,3.5,1354,428,1450,393,4.9,Petrol,RWD,DCT,5,330,265066,160532,High,1,2,Medium,10794,20000,12.4877379,11.98625481,Track Edition
Chevrolet,Chiron,1992,USA,used,2.5,718,852,2430,377,6.6,Electric,FWD,Automatic,7.5,291,42824,134199,High,2,3,Low,5798,50,10.66487732,11.8070865,
Nissan,911 Turbo S,1986,Europe,used,4.7,1514,655,2365,394,3.8,Diesel,RWD,CVT,5,155,490710,157607,High,4,1,Medium,6477,20000,13.10361064,11.96786622,
Nissan,GT-R,1995,USA,new,6.7,891,495,1395,339,6.8,Petrol,RWD,CVT,10.6,314,233572,199516,High,1,1,High,1306,20000,12.36124994,12.20365472,Track Edition
Porsche,DBS,2012,Europe,new,7.7,694,618,1404,399,2.5,Petrol,AWD,DCT,7.9,404,248058,209973,High,4,2,Low,14998,200,12.4214219,12.25473899,
Ferrari,Corvette Z06,2024,Europe,used,7.3,941,755,1036,298,5.6,Electric,RWD,DCT,6.7,286,234486,187805,High,4,1,High,824,200,12.36515543,12.14316479,Turbo
McLaren,Chiron,1980,Europe,used,4.5,431,261,1888,157,2.6,Diesel,RWD,Manual,13.4,195,148056,73176,Low,1,1,Low,2671,20000,11.90535261,11.20063644,
Ford,Huracan,1990,Europe,new,5.7,422,1195,2202,297,6,Diesel,FWD,DCT,5.3,344,454130,112147,Low,3,4,High,3569,5000,13.02614098,11.62757471,V-Spec
Bugatti,Mustang GT,1985,Asia,new,3.1,423,1213,1063,322,2.5,Diesel,RWD,Automatic,11.9,266,97300,118985,High,2,4,Medium,2031,200,11.48556455,11.68676112,Sport
Ferrari,Corvette Z06,1999,Europe,new,4.2,238,379,2466,230,3.6,Diesel,FWD,Automatic,10.7,410,47650,233694,Low,3,4,Medium,13582,100000,10.7716589,12.36177213,
Bugatti,DBS,2014,Europe,new,7.2,494,1436,1751,228,5.9,Electric,AWD,Automatic,12.7,358,168359,74880,Medium,1,3,Low,9358,20000,12.03385982,11.22365547,Supercharged
Chevrolet,M4 Competition,2023,Asia,salvage,1.8,729,497,1946,362,4.3,Electric,AWD,Automatic,6.3,235,296271,22857,Medium,4,4,Medium,12016,1000,12.59903323,10.03705644,Nismo
Chevrolet,GT-R,2016,USA,used,5,807,1182,1610,214,6.4,Diesel,RWD,Automatic,13.7,306,256090,177809,Medium,4,2,Low,9472,5000,12.45328813,12.08847084,
Bugatti,Mustang GT,2020,USA,used,7.2,1420,467,1406,209,4,Petrol,RWD,DCT,8.2,348,252227,170864,Low,4,4,High,12651,20000,12.43808872,12.04862905,
Ford,GT-R,2005,USA,used,2.4,222,1721,1585,344,7,Diesel,FWD,Manual,5.1,353,340182,202467,High,3,3,Medium,778,50,12.73723899,12.21833713,
Ferrari,911 Turbo S,1991,USA,new,7.9,1217,1668,2433,244,2.1,Diesel,AWD,Manual,11.6,428,34926,189880,Low,3,4,High,4148,5000,10.46101545,12.15415284,
McLaren,DBS,2009,Europe,used,1.7,557,947,2493,205,5.5,Petrol,FWD,CVT,13.6,115,189804,81722,Medium,4,2,Medium,11365,5000,12.15375251,11.31109076,
Porsche,GT-R,2007,Asia,salvage,7.3,767,625,1607,277,6.6,Diesel,RWD,Automatic,8.5,381,406525,195455,Low,2,4,High,5839,100000,12.91540317,12.18309057,
Lamborghini,Huracan,2006,Asia,used,3.9,497,501,2367,271,4.7,Petrol,AWD,DCT,10.3,259,454344,153589,High,1,4,Medium,3817,1000,13.0266121,11.94204199,GT
Chevrolet,911 Turbo S,2021,USA,new,2.4,234,544,1041,180,6.9,Electric,RWD,CVT,9.1,437,260713,6271,Low,3,1,Medium,3138,5000,12.4711793,8.743850562,
Nissan,720S,1998,Asia,used,2.6,338,1579,1180,234,5.5,Petrol,AWD,Manual,5.4,363,348250,32543,High,4,4,High,1499,1000,12.76067876,10.3903483,
Ford,M4 Competition,1984,Europe,salvage,6.1,1141,441,1866,236,4.1,Electric,FWD,Automatic,12.5,159,297665,96253,High,4,4,Medium,7736,200,12.60372733,11.47474581,
Lamborghini,DBS,1984,USA,new,7.2,603,1733,2130,275,4.6,Diesel,RWD,DCT,14.4,367,326717,38909,High,1,1,Low,12506,1000,12.69685269,10.56900657,
McLaren,488 GTB,2020,Europe,new,5.7,1214,369,1201,230,6.4,Petrol,RWD,Manual,9.2,286,390776,143829,Low,3,4,High,4429,100000,12.87589234,11.87638733,
Aston Martin,Mustang GT,2006,Europe,salvage,7.5,1499,299,1296,171,6.8,Petrol,AWD,DCT,6.4,286,308061,227909,Medium,2,2,Low,994,5000,12.63805634,12.33670609,
Porsche,Chiron,2007,Europe,salvage,7,141,1123,1217,339,4.8,Diesel,FWD,Automatic,10.1,143,24165,108704,Low,3,2,Low,6330,1000,10.09270197,11.59639307,
Chevrolet,GT-R,2005,Europe,new,1.7,595,148,1807,205,3.5,Electric,AWD,DCT,14,265,149846,26048,High,2,4,High,11478,50,11.91737005,10.16773466,Sport
Porsche,Mustang GT,2006,Europe,new,5.9,778,1639,1779,235,3.2,Petrol,AWD,Manual,11.1,252,191507,242178,Low,3,2,Low,5476,20000,12.16268486,12.3974324,RS
Lamborghini,Mustang GT,2021,USA,new,3.5,1348,1469,1757,377,4.4,Petrol,AWD,Manual,7.1,251,156036,142724,High,3,1,Low,6281,5000,11.95784844,11.86867498,
Porsche,488 GTB,2000,Europe,new,4.5,1227,857,1971,272,3.5,Diesel,RWD,CVT,10.5,196,126448,197489,Medium,2,4,Low,10472,1000,11.74759434,12.19344323,
Aston Martin,488 GTB,1980,USA,salvage,2.2,1004,306,1572,349,4.1,Electric,FWD,DCT,8.3,288,219267,120794,Low,3,4,Low,13756,5000,12.29805,11.70185017,
Lamborghini,911 Turbo S,2007,Asia,new,3.4,515,174,1874,260,6.2,Diesel,FWD,CVT,5.2,236,29191,166411,High,4,3,Low,4975,1000,10.28164998,12.02222192,
Chevrolet,DBS,1994,Europe,new,5.6,1289,997,1576,157,4.4,Petrol,FWD,Manual,14.1,316,155263,175392,Medium,4,1,High,6644,20000,11.95288217,12.07478445,
Ferrari,Huracan,1996,Europe,salvage,3,1013,633,2313,211,5.2,Diesel,AWD,CVT,12.9,439,446773,175592,Low,3,1,High,11906,5000,13.00980815,12.0759241,Sport
Nissan,M4 Competition,2005,Asia,new,5.7,684,1553,1278,227,2.5,Diesel,FWD,CVT,14.2,403,62358,148506,High,2,4,Low,5713,5000,11.04066329,11.90838737,
Lamborghini,488 GTB,1999,USA,used,7.5,1192,136,1116,379,5.8,Electric,FWD,DCT,11.8,308,319360,368,Low,3,4,Low,566,100000,12.6740774,5.910796644,V-Spec
BMW,488 GTB,2004,Europe,new,1.6,783,1714,1748,301,4.4,Electric,RWD,DCT,9.5,151,442902,100220,Low,4,1,Low,9145,100000,13.00110606,11.51513303,
Aston Martin,Chiron,1992,Asia,restored,6.6,1473,207,2174,171,3.8,Diesel,RWD,CVT,9.9,297,220213,29708,Medium,4,2,Low,5586,20000,12.30235508,10.29920531,
Lamborghini,720S,2012,Asia,salvage,5.7,994,1366,1767,164,5.1,Diesel,RWD,Automatic,7,135,178563,56685,High,4,1,High,5624,5000,12.09270236,10.94528255,
Lamborghini,488 GTB,2004,Europe,new,1.9,1118,1201,1333,361,2.5,Diesel,AWD,Automatic,8.9,204,41073,79994,High,1,3,High,3255,5000,10.6231306,11.28971941,RS
BMW,720S,1987,USA,used,6.7,482,823,1655,368,4.1,Petrol,RWD,DCT,6.6,111,346875,209610,Low,4,2,Low,13483,100000,12.75672265,12.25300871,
Chevrolet,911 Turbo S,1984,USA,salvage,3,643,1705,1841,305,6.1,Electric,FWD,Manual,9.7,267,331692,126205,Low,3,1,Low,1854,100000,12.71196512,11.74567077,
Lamborghini,Huracan,1985,Europe,salvage,3.3,933,844,2207,299,3.3,Petrol,RWD,Automatic,11.5,313,21489,62154,High,4,4,High,8753,1000,9.97534299,11.03738654,
Nissan,Mustang GT,2002,Asia,new,2.2,472,1373,2406,180,6.6,Electric,AWD,Manual,7.6,141,132406,21155,High,4,1,Low,1438,1000,11.79363579,9.959678832,V-Spec
Porsche,488 GTB,2009,Europe,new,5,1478,1297,1606,350,5,Electric,RWD,DCT,14.4,448,273922,44392,High,2,4,Low,14977,5000,12.52060232,10.70083708,
Chevrolet,GT-R,1993,USA,new,4.8,1520,1416,2190,397,4.7,Petrol,FWD,Manual,11.5,441,159153,152761,High,3,1,Low,9060,5000,11.97762757,11.93663643,
Nissan,720S,2002,Asia,new,3.8,465,1189,1498,339,4,Petrol,RWD,CVT,7.2,166,174697,141631,Medium,4,4,Medium,8044,20000,12.07081405,11.86098742,
Chevrolet,Chiron,1990,Europe,new,2.7,1449,1014,2169,236,5.7,Diesel,RWD,Manual,6.7,268,67602,58801,High,1,1,Low,8103,50,11.12140764,10.98193115,
Nissan,M4 Competition,2010,Asia,new,7,153,571,2081,218,4.8,Electric,RWD,DCT,6.7,251,30233,174713,High,4,2,Low,4110,200,10.3167224,12.07090563,
Aston Martin,Chiron,1985,USA,used,7.2,1014,1449,2280,258,6,Electric,AWD,Automatic,14.7,296,96865,167602,Low,4,4,High,13520,5000,11.48108386,12.02935337,
Nissan,488 GTB,1990,USA,used,5.1,233,546,2471,316,3.7,Electric,AWD,CVT,7.4,112,262957,129667,Low,1,2,Low,7719,100000,12.4797496,11.77273262,
Bugatti,DBS,1992,USA,restored,3.2,703,237,1135,230,5.5,Diesel,AWD,Automatic,6.7,328,256959,38187,Medium,3,2,Low,9459,20000,12.45667571,10.55027661,
Nissan,Mustang GT,1991,Europe,used,2.2,904,807,2383,189,6.7,Electric,AWD,Manual,6.6,261,385050,80401,Low,3,2,Low,11996,20000,12.86113107,11.29479433,
Ferrari,Huracan,1981,Asia,new,7.2,1447,1141,999,218,3.4,Electric,AWD,DCT,8.4,202,418237,142353,High,4,2,Medium,12788,50,12.94380593,11.86607219,
Ferrari,GT-R,2014,Europe,used,2.2,1016,699,1638,332,6.9,Petrol,RWD,DCT,11.2,230,44722,161243,High,2,1,High,12577,200,10.70824319,11.99067402,Supercharged
Ford,DBS,2015,Europe,used,1.7,372,370,1018,220,4.1,Petrol,RWD,Automatic,5.8,195,363876,64517,Low,4,2,Low,14200,20000,12.80457118,11.07469953,
Bugatti,Chiron,1996,Europe,new,4.6,471,522,2277,213,2.2,Diesel,AWD,CVT,6.6,315,215321,115898,High,3,4,Low,3377,1000,12.27988986,11.6604744,V-Spec
Bugatti,720S,2007,Europe,new,6.3,762,1040,1607,157,3.8,Electric,AWD,DCT,14.8,300,479439,231102,High,2,4,High,11563,20000,13.08037404,12.35061878,V-Spec
Porsche,720S,2007,Asia,used,4.5,994,319,987,220,2.7,Diesel,RWD,DCT,11.2,230,452223,161834,Low,1,1,Medium,2739,5000,13.02193291,11.99433258,Track Edition
Bugatti,DBS,2001,Asia,new,1.9,302,1289,935,235,3.5,Petrol,FWD,Manual,6.4,301,65945,101625,High,4,3,Medium,3163,1000,11.0965915,11.52905469,Nismo
Porsche,720S,2017,Europe,used,6,232,1194,1213,193,2.5,Electric,RWD,CVT,10.5,390,271209,246980,Low,1,3,Medium,600,5000,12.51064871,12.41706669,Turbo
Ford,Chiron,1986,Europe,salvage,5.7,289,1033,2463,187,2.9,Electric,AWD,CVT,7.4,375,229540,220143,Low,1,4,Medium,11989,100000,12.34383694,12.30203716,
Ford,DBS,1994,USA,new,6,1410,1511,1450,266,2.6,Diesel,RWD,Manual,14.7,431,363245,152778,High,4,1,Low,4975,1000,12.80283557,11.93674771,Sport
Aston Martin,Chiron,2011,USA,used,3,843,439,2245,298,2.2,Electric,AWD,Automatic,8.9,147,458505,36804,Low,1,1,Low,1333,100000,13.03572866,10.51338898,RS
Ferrari,GT-R,1990,Asia,new,6.7,686,318,1326,153,3.5,Electric,RWD,Automatic,6.4,142,233674,23304,High,4,2,Low,14315,1000,12.36168654,10.05642321,Track Edition
Nissan,Mustang GT,2003,USA,used,4.7,705,1584,1416,309,6.7,Petrol,RWD,Manual,11.1,180,435122,69526,Low,3,2,Medium,11168,5000,12.98338403,11.14947045,RS
Nissan,M4 Competition,1982,Asia,used,5,325,264,1552,204,6.7,Diesel,RWD,DCT,6.4,167,323434,218890,Medium,3,4,Low,7014,20000,12.68675345,12.29632917,GT
BMW,GT-R,2009,Asia,new,5.1,1118,1202,908,242,6.2,Petrol,FWD,DCT,10.2,333,411650,221372,Medium,2,3,High,9647,20000,12.92793118,12.30760434,RS
BMW,GT-R,1985,Asia,used,3.4,1063,262,2282,337,2.1,Diesel,RWD,Manual,13.5,340,422598,148302,Low,2,3,High,8709,5000,12.95417902,11.90701276,
McLaren,720S,1981,USA,used,3.2,199,1366,2401,208,2.1,Petrol,RWD,Manual,8.5,298,399885,94680,High,1,1,High,8194,50,12.89893479,11.45826863,
Chevrolet,488 GTB,1993,USA,new,1.6,972,1243,956,243,2.1,Diesel,FWD,Manual,9.8,282,89477,98576,High,2,3,Medium,11425,20000,11.40174806,11.49859325,
Aston Martin,Corvette Z06,2020,Asia,salvage,4.1,376,1169,1182,216,3.8,Electric,RWD,Manual,6.1,309,208373,213940,High,3,1,Low,14321,5000,12.24708982,12.27345556,
McLaren,720S,1997,Asia,new,4.7,458,1575,2368,154,6.9,Electric,FWD,DCT,11.5,253,149523,103513,Medium,2,1,Low,2580,20000,11.91521219,11.54746215,
McLaren,488 GTB,2023,Europe,used,6.4,287,645,1360,232,6.5,Diesel,FWD,CVT,6.1,258,303450,98573,High,1,3,Medium,13031,200,12.62297543,11.49856281,V-Spec
Lamborghini,Chiron,2010,Asia,new,2,1047,241,2413,221,3.3,Diesel,FWD,DCT,8.3,281,311564,96806,Low,2,1,High,14078,5000,12.64936326,11.48047458,
Lamborghini,Corvette Z06,1992,Asia,used,7.5,827,1608,2282,276,4.1,Diesel,RWD,Automatic,13.4,283,272653,53814,Low,3,1,Medium,5328,20000,12.51595887,10.89330752,
McLaren,720S,2005,Europe,used,3.3,872,384,1493,186,6.1,Diesel,AWD,Manual,6.5,155,337533,48367,High,2,1,High,3088,200,12.72942152,10.78659372,
Bugatti,Corvette Z06,2023,Asia,used,3.9,714,1150,1829,372,5.8,Electric,RWD,Automatic,13.4,226,494291,122120,High,1,4,Medium,8628,5000,13.11088171,11.71276764,
Chevrolet,Corvette Z06,1991,Asia,restored,1.9,184,850,964,176,2.7,Diesel,AWD,DCT,11.3,152,206717,21694,High,3,1,Medium,10257,5000,12.23911082,9.984837098,
Aston Martin,911 Turbo S,1997,Asia,used,5.8,615,1363,2352,162,2.5,Electric,AWD,Automatic,6.4,299,463630,9498,Medium,4,4,Low,6494,5000,13.04684426,9.158941809,
McLaren,Mustang GT,1988,Europe,new,6.1,1396,515,1754,383,4.7,Electric,FWD,DCT,6.7,133,386513,27298,Low,2,2,High,6440,100000,12.86492337,10.21460535,
Nissan,911 Turbo S,2000,USA,new,7.5,1506,1032,1701,283,2.5,Diesel,FWD,DCT,11.6,145,134890,140122,Low,1,3,Low,1085,100000,11.81222232,11.85027589,Nismo
Chevrolet,488 GTB,2019,Asia,new,3.8,539,1600,2380,214,6.1,Electric,FWD,Automatic,12.3,307,319221,149236,Medium,2,3,Medium,9465,5000,12.67364206,11.91329093,Track Edition
Lamborghini,Huracan,2022,Europe,new,3.2,1089,227,1035,307,3.3,Diesel,FWD,Automatic,11.6,439,234281,14799,High,4,1,High,8480,1000,12.3642808,9.60238246,GT
Nissan,DBS,2003,Asia,new,6.2,1034,1635,1661,352,2.9,Electric,RWD,CVT,12.1,429,224906,240443,Low,4,3,Low,1074,5000,12.32344226,12.39024249,
Lamborghini,M4 Competition,2013,Europe,salvage,6.1,856,978,1909,329,2.9,Diesel,RWD,Manual,8.6,149,442738,128725,Low,2,3,Medium,1652,100000,13.00073571,11.76544139,Supercharged
Lamborghini,Huracan,1987,Asia,salvage,7.6,1168,755,1971,190,2.2,Diesel,AWD,CVT,5,296,255893,103197,High,3,2,High,3068,5000,12.45251858,11.54440475,V-Spec
Chevrolet,DBS,2023,Europe,new,2.9,276,1603,1511,372,5.2,Petrol,RWD,CVT,10.3,110,95022,101465,Low,3,2,Low,5413,5000,11.46187425,11.52747905,
Lamborghini,488 GTB,2012,USA,new,6.1,1178,1052,1749,357,2.8,Petrol,RWD,DCT,10.9,330,191323,233830,Low,3,4,Medium,14503,100000,12.1617236,12.36235391,
Ford,488 GTB,2002,USA,new,2,462,888,2117,164,3.2,Diesel,AWD,Manual,11.9,185,59970,115067,Low,4,2,Medium,13098,20000,11.00161639,11.65327854,GT
Ferrari,Chiron,1992,USA,used,4.7,1327,1152,1016,282,5.8,Petrol,RWD,Manual,7.3,430,342082,51366,Low,4,2,Medium,6110,5000,12.74280868,10.84675122,
Ford,M4 Competition,1993,Asia,new,2.4,419,1510,1678,164,2.3,Electric,RWD,DCT,6.7,245,291360,146099,Medium,1,2,Low,1900,20000,12.58231833,11.8920466,
Ferrari,Mustang GT,1993,Europe,used,5.8,699,1268,1719,150,3,Diesel,FWD,Automatic,13.3,258,436302,188384,High,2,1,Low,11523,20000,12.98609224,12.14624302,
BMW,Corvette Z06,1995,Asia,used,5.4,920,1305,1922,164,2.7,Diesel,FWD,Manual,13.4,417,292318,86631,Medium,1,4,Low,14838,1000,12.58560095,11.36942454,
BMW,911 Turbo S,2017,Asia,used,1.9,1298,155,2087,377,2,Diesel,AWD,Manual,14.9,122,492172,16953,High,3,3,Medium,2461,5000,13.10658556,9.738259073,
Lamborghini,911 Turbo S,2018,Europe,new,3.6,1038,1147,1378,337,4.7,Petrol,FWD,CVT,8.4,280,139918,28480,Low,1,2,Medium,10229,20000,11.84881896,10.25699248,
Aston Martin,488 GTB,2005,Asia,new,4.1,1275,532,2210,197,3,Petrol,RWD,DCT,5.6,161,496404,152779,Low,1,4,Low,7099,100000,13.1151474,11.93675426,
Aston Martin,911 Turbo S,2005,Europe,new,3.2,156,1230,1435,331,5.2,Electric,FWD,CVT,9.8,173,348977,237693,High,4,4,High,3153,1000,12.76276416,12.37873941,
Ferrari,488 GTB,1980,Europe,new,1.8,1219,602,1393,380,4.5,Petrol,FWD,Automatic,9.8,116,485945,97744,High,3,2,Low,10476,1000,13.09385279,11.49011733,GT
Nissan,Corvette Z06,2011,USA,salvage,3.6,1254,1031,1304,332,5.3,Petrol,AWD,CVT,5.4,396,118619,147800,Medium,2,3,High,5253,20000,11.68368039,11.90362205,
Chevrolet,488 GTB,1994,USA,new,6.7,1055,722,995,221,6.9,Electric,RWD,Automatic,10.8,354,426161,225948,Low,1,1,Medium,1328,5000,12.96257483,12.32806459,Sport
Lamborghini,Chiron,2000,USA,new,3.9,517,1201,2420,266,3.1,Diesel,AWD,Manual,7.6,363,81758,233401,High,2,4,Medium,14326,200,11.31153117,12.36051757,
Chevrolet,Mustang GT,1997,Europe,salvage,3.7,1247,1283,1153,363,5.3,Diesel,RWD,DCT,6.2,404,438344,172798,Low,4,3,High,3065,100000,12.99076155,12.05988435,Track Edition
Ford,GT-R,2009,USA,new,7.6,1220,291,1313,176,6.2,Electric,RWD,CVT,11,284,497905,208297,High,3,2,Low,7648,50,13.11816658,12.24672503,
Aston Martin,720S,1992,Europe,new,1.9,379,379,1483,375,6.8,Petrol,RWD,CVT,7.8,280,488010,193051,Low,2,4,Medium,9318,100000,13.09809323,12.17071486,V-Spec
Bugatti,Mustang GT,2003,Asia,used,6.5,271,1638,2294,307,5.1,Electric,FWD,Manual,10.6,317,431601,157906,Low,2,1,High,8289,100000,12.97525915,11.96976153,
Ford,Mustang GT,2009,USA,used,4.7,396,144,1475,353,2.7,Electric,AWD,Automatic,5.2,205,489727,166888,High,2,4,Medium,9705,20000,13.10160541,12.0250842,
Ford,Huracan,1981,Europe,new,7.6,344,317,1142,399,2.3,Diesel,RWD,Manual,8.7,154,310085,35081,Low,2,4,Low,5376,100000,12.64460496,10.46544346,
Ferrari,M4 Competition,1998,Europe,used,4.1,618,698,1538,209,3.4,Petrol,FWD,DCT,13.7,236,373529,163082,High,1,4,Low,3074,1000,12.8307536,12.00201455,
Porsche,M4 Competition,2023,Europe,used,6.1,625,542,2296,215,6.6,Diesel,AWD,CVT,11.5,387,388282,78793,Low,1,1,High,7241,1000,12.86948973,11.27459213,GT
Ford,DBS,2004,Europe,new,2,609,1261,938,323,4.7,Diesel,FWD,Manual,13.7,442,156880,95419,Low,3,1,High,4678,5000,11.96324284,11.46604348,
Lamborghini,720S,1993,USA,used,7.5,772,911,1252,392,4.9,Electric,FWD,Automatic,12.4,156,240471,131101,Low,3,3,Low,13727,100000,12.39035894,11.78373093,V-Spec
McLaren,Corvette Z06,1985,USA,used,3.8,130,125,1325,201,5.1,Diesel,RWD,CVT,12.2,199,33276,150832,High,3,3,High,12667,50,10.41262175,11.92392854,
McLaren,GT-R,1991,USA,salvage,5,1162,1240,2000,379,3.7,Diesel,AWD,DCT,13.7,104,342224,95174,High,4,4,Low,6849,200,12.74322369,11.46347258,
Lamborghini,GT-R,1999,Europe,salvage,2.5,970,191,1881,363,2.9,Diesel,FWD,CVT,5.2,211,288712,232900,Low,1,3,Medium,11338,20000,12.57318839,12.35836875,
Porsche,M4 Competition,2002,Asia,new,7.7,509,1048,1409,392,6.8,Petrol,FWD,DCT,9.2,194,329971,247579,High,4,2,High,13836,1000,12.70676308,12.41948904,
Porsche,Mustang GT,2009,Europe,used,5.9,973,551,2440,230,5.8,Petrol,FWD,DCT,14.6,418,424667,160531,Medium,1,1,Medium,8852,20000,12.95906297,11.98624858,Track Edition
Ferrari,Chiron,2009,Asia,new,1.9,1297,1082,1039,184,4.6,Diesel,FWD,DCT,6.8,322,253342,10207,High,4,2,Low,6452,20000,12.44249958,9.230927006,Nismo
Aston Martin,DBS,2017,USA,new,2.6,431,499,1151,393,3.9,Electric,RWD,CVT,11.5,285,237442,19130,Low,1,1,High,4484,100000,12.37768287,9.859065335,
Chevrolet,488 GTB,2009,Europe,new,4.2,779,669,1568,270,4.4,Electric,RWD,DCT,12.9,236,20598,67467,High,2,1,Medium,6085,20000,9.93299781,11.11940869,Sport
Porsche,DBS,2020,Europe,used,3,938,927,1216,191,2.2,Diesel,AWD,CVT,14.3,324,462679,97924,High,1,1,High,11303,200,13.04479095,11.49195716,
Bugatti,Huracan,2009,USA,used,3.5,1332,175,1319,333,3.2,Petrol,FWD,Manual,13.7,350,195819,225440,Medium,1,1,Medium,7116,20000,12.18495115,12.32581376,Turbo
Ferrari,DBS,2015,Europe,new,8,1431,734,1778,194,3.3,Electric,RWD,DCT,11.8,125,78813,11913,Low,1,1,Low,6182,20000,11.27484593,9.385469458,V-Spec
BMW,Mustang GT,2013,Asia,used,5.8,1297,1246,1648,201,4.2,Electric,AWD,Automatic,12.1,290,374932,75174,Low,3,1,Medium,14962,20000,12.83450262,11.22757401,
Nissan,Corvette Z06,1995,Asia,used,7.5,468,335,1998,300,3.2,Petrol,AWD,CVT,8.4,293,263426,153946,High,3,4,Low,2095,200,12.48153157,11.94436367,RS
BMW,Mustang GT,2003,Asia,used,4.4,1484,140,1797,306,2.9,Petrol,RWD,DCT,7.2,389,383069,208715,High,4,1,High,5547,50,12.85597302,12.24872976,
Ferrari,M4 Competition,1993,Europe,new,6.1,1423,329,1952,178,5.8,Electric,RWD,Automatic,14.6,436,368771,24129,Low,3,3,High,5393,100000,12.81793385,10.09121116,
Ford,Corvette Z06,2005,Europe,used,4.5,1128,410,1964,206,6.5,Diesel,FWD,CVT,14.8,105,144585,54493,Medium,1,4,High,11964,20000,11.88162977,10.90584588,
Chevrolet,911 Turbo S,1987,Asia,salvage,3.7,1340,834,1440,391,2.3,Electric,RWD,Automatic,9.2,417,89493,83131,Medium,4,3,High,7756,1000,11.40192686,11.32818498,
Nissan,Corvette Z06,1993,Europe,new,4.9,795,954,2415,168,3,Petrol,RWD,Automatic,9.1,319,479931,56744,Low,1,2,Low,5141,20000,13.08139971,10.94632283,V-Spec
BMW,DBS,2010,Asia,new,4.3,1325,307,2023,358,5.9,Petrol,RWD,Automatic,9.5,312,240196,207812,Medium,4,1,High,11547,20000,12.3892147,12.24439392,Supercharged
Nissan,DBS,1981,USA,salvage,7.9,533,1294,2243,157,6.1,Petrol,AWD,Automatic,9.6,174,160051,85540,Low,4,2,Low,6142,100000,11.98325404,11.35675107,Nismo
Bugatti,DBS,1983,Asia,used,4.8,376,310,1469,327,4.5,Petrol,RWD,Manual,13.4,409,139330,239102,Medium,4,3,Medium,3778,20000,11.84460768,12.3846497,
Bugatti,911 Turbo S,1980,USA,restored,6.8,688,526,1622,284,5.5,Diesel,AWD,Automatic,9.3,263,377813,3277,Low,3,4,Medium,6118,100000,12.84215729,8.094988759,
Bugatti,M4 Competition,1999,USA,new,5.9,907,333,2446,396,2.4,Electric,AWD,Automatic,13.8,330,215910,241010,Low,2,2,High,1808,100000,12.28262156,12.39259785,
Ferrari,488 GTB,1993,USA,restored,4.7,240,673,1900,288,6.2,Petrol,RWD,Automatic,12,339,200577,35289,High,3,2,Low,3281,1000,12.20895848,10.47135492,Nismo
Chevrolet,720S,2019,Asia,new,4.6,1117,1621,1775,344,6.2,Petrol,AWD,Manual,14.7,190,215845,132977,Low,2,1,Medium,7166,20000,12.28232047,11.79793898,Track Edition
Ferrari,M4 Competition,2004,Asia,new,3.8,942,1079,1088,215,5.5,Petrol,FWD,CVT,11.7,439,138802,105863,High,2,2,Low,884,50,11.84081094,11.56991053,
